trial_id,variant,case_id,model,quantity,axis,log_psd_l2_distance,target_dominant_frequency_hz,predicted_dominant_frequency_hz,dominant_frequency_abs_error_hz,coherence_at_target_dominant_frequency,phase_at_target_dominant_frequency_rad,coherence_defined,phase_defined,coherence_valid_node_count
COMMON_B2,common,V52_A_E2_C5_2T,B2,displacement,Y,1.8303075276514191,0.06661115736885893,0.06661115736885893,0.0,0.998906672000885,0.0,True,True,496
R4_LHS_03,physics,V52_A_E2_C5_2T,S10_HYBRID,displacement,Z,3.5334708908733568,0.09991673605328841,0.09991673605328841,0.0,0.9986717700958252,0.009074908681213856,True,True,508
R4_LHS_03,physics,V52_A_E2_C5_2T,S10,velocity,Z,1.9473534998801487,0.13322231473771787,0.13322231473771787,0.0,0.9958500862121582,0.01567874848842621,True,True,508
COMMON_B2,common,V52_A_E2_C5_2T,B2,displacement,Z,4.885077830918226,0.09991673605328841,0.09991673605328841,0.0,0.9976585507392883,0.011935978196561337,True,True,508
R4_LHS_03,physics,V52_B_E2_C5_2T,S10_HYBRID,displacement,X,1.7137319074615918,1.1990008326394608,1.1990008326394608,0.0,0.9999502301216125,-3.208649286534637e-05,True,True,496
R4_LHS_03,physics,V52_B_E2_C5_2T,S10,velocity,X,1.7761132229809966,0.16652789342214733,0.16652789342214733,0.0,0.9278745055198669,0.01633342169225216,True,True,496
COMMON_B2,common,V52_B_E2_C5_2T,B2,displacement,X,1.5503934633178258,1.1990008326394608,1.1990008326394608,0.0,0.9999608397483826,-0.00012084307672921568,True,True,496
R4_LHS_03,physics,V52_B_E2_C5_2T,S10_HYBRID,displacement,Y,3.142003941700389,0.06661115736885893,0.06661115736885893,0.0,0.9938040971755981,0.0,True,True,496
R4_LHS_03,physics,V52_B_E2_C5_2T,S10,velocity,Y,1.345553411175426,0.13322231473771787,0.13322231473771787,0.0,0.9791314005851746,0.01903671957552433,True,True,496
COMMON_B2,common,V52_B_E2_C5_2T,B2,displacement,Y,2.358261456099908,0.06661115736885893,0.06661115736885893,0.0,0.9982010722160339,0.0,True,True,496
R4_LHS_03,physics,V52_B_E2_C5_2T,S10_HYBRID,displacement,Z,4.020179275287394,0.09991673605328841,0.09991673605328841,0.0,0.9976854920387268,-0.013520583510398865,True,True,508
R4_LHS_03,physics,V52_B_E2_C5_2T,S10,velocity,Z,1.919344622270657,0.13322231473771787,0.13322231473771787,0.0,0.9971365928649902,0.006902975030243397,True,True,508
COMMON_B2,common,V52_B_E2_C5_2T,B2,displacement,Z,5.855925247187453,0.09991673605328841,0.09991673605328841,0.0,0.9979722499847412,-0.010162964463233948,True,True,508
R4_LHS_03,physics,V52_CPLUS_E2_C5_2T,S10_HYBRID,displacement,X,2.2249658283882177,1.1990008326394608,1.1990008326394608,0.0,0.9998719096183777,-7.259885023813695e-05,True,True,496
R4_LHS_03,physics,V52_CPLUS_E2_C5_2T,S10,velocity,X,1.207780075338226,0.16652789342214733,0.16652789342214733,0.0,0.9287029504776001,-0.01660013012588024,True,True,496
COMMON_B2,common,V52_CPLUS_E2_C5_2T,B2,displacement,X,1.4117445141991412,1.1990008326394608,1.1990008326394608,0.0,0.9999009370803833,8.892072855815059e-07,True,True,496
R4_LHS_03,physics,V52_CPLUS_E2_C5_2T,S10_HYBRID,displacement,Y,3.882712924396762,0.06661115736885893,0.06661115736885893,0.0,0.9976486563682556,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E2_C5_2T,S10,velocity,Y,1.228302292901664,0.13322231473771787,0.13322231473771787,0.0,0.9717891812324524,-0.008438339456915855,True,True,496
COMMON_B2,common,V52_CPLUS_E2_C5_2T,B2,displacement,Y,2.665594424867973,0.06661115736885893,0.06661115736885893,0.0,0.9996706247329712,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E2_C5_2T,S10_HYBRID,displacement,Z,4.746230133437475,0.09991673605328841,0.09991673605328841,0.0,0.9994627833366394,-0.0014362800866365433,True,True,508
R4_LHS_03,physics,V52_CPLUS_E2_C5_2T,S10,velocity,Z,1.887109440435198,0.13322231473771787,0.13322231473771787,0.0,0.9958264231681824,0.006003064569085836,True,True,508
COMMON_B2,common,V52_CPLUS_E2_C5_2T,B2,displacement,Z,6.311207612290548,0.09991673605328841,0.09991673605328841,0.0,0.999579668045044,0.00814908929169178,True,True,508
R4_LHS_03,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,X,1.74459252036988,1.1990008326394608,1.1990008326394608,0.0,0.9999153017997742,-6.904260226292536e-05,True,True,496
R4_LHS_03,physics,V52_C_E2_C5_2T,S10,velocity,X,1.3993279571891002,0.16652789342214733,0.16652789342214733,0.0,0.9211318492889404,-0.014716860838234425,True,True,496
COMMON_B2,common,V52_C_E2_C5_2T,B2,displacement,X,1.5590919785385455,1.1990008326394608,1.1990008326394608,0.0,0.9999446272850037,-0.00012795817747246474,True,True,496
R4_LHS_03,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,Y,3.3796435113619094,0.06661115736885893,0.06661115736885893,0.0,0.9980356097221375,0.0,True,True,496
R4_LHS_03,physics,V52_C_E2_C5_2T,S10,velocity,Y,1.2457913854851623,0.13322231473771787,0.13322231473771787,0.0,0.9735900163650513,-0.008933012373745441,True,True,496
COMMON_B2,common,V52_C_E2_C5_2T,B2,displacement,Y,2.3645186332425006,0.06661115736885893,0.06661115736885893,0.0,0.9996358752250671,0.0,True,True,496
R4_LHS_03,physics,V52_C_E2_C5_2T,S10_HYBRID,displacement,Z,4.158172985715031,0.09991673605328841,0.09991673605328841,0.0,0.999521791934967,0.004542093724012375,True,True,508
R4_LHS_03,physics,V52_C_E2_C5_2T,S10,velocity,Z,2.022749879628643,0.13322231473771787,0.13322231473771787,0.0,0.9961115121841431,0.00464475154876709,True,True,508
COMMON_B2,common,V52_C_E2_C5_2T,B2,displacement,Z,5.874429549919218,0.09991673605328841,0.09991673605328841,0.0,0.9995617866516113,0.0029623114969581366,True,True,508
R4_LHS_03,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,X,2.1926332445189565,0.03330557868442947,0.03330557868442947,0.0,0.9684175252914429,0.0,True,True,496
R4_LHS_03,physics,V40_A_E3_C6_1T,S10,velocity,X,2.15629680472498,0.09991673605328841,0.09991673605328841,0.0,0.8206420540809631,0.021152745932340622,True,True,496
COMMON_B2,common,V40_A_E3_C6_1T,B2,displacement,X,1.7708254109469226,0.03330557868442947,0.03330557868442947,0.0,0.9829939603805542,0.0,True,True,496
R4_LHS_03,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.5495842989718075,0.06661115736885893,0.06661115736885893,0.0,0.9635235071182251,0.0,True,True,496
R4_LHS_03,physics,V40_A_E3_C6_1T,S10,velocity,Y,1.756636436850699,0.06661115736885893,0.06661115736885893,0.0,0.927399218082428,0.0,True,True,496
COMMON_B2,common,V40_A_E3_C6_1T,B2,displacement,Y,0.9380543403211912,0.06661115736885893,0.06661115736885893,0.0,0.9904341697692871,0.0,True,True,496
R4_LHS_03,physics,V40_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.3318930944185433,0.06661115736885893,0.06661115736885893,0.0,0.9833071827888489,0.0,True,True,508
R4_LHS_03,physics,V40_A_E3_C6_1T,S10,velocity,Z,3.0361691101974233,0.06661115736885893,0.06661115736885893,0.0,0.9906772971153259,0.0,True,True,508
COMMON_B2,common,V40_A_E3_C6_1T,B2,displacement,Z,1.1171514522196735,0.06661115736885893,0.06661115736885893,0.0,0.9812107682228088,0.0,True,True,508
R4_LHS_03,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,X,2.24209688110423,0.03330557868442947,0.03330557868442947,0.0,0.9660552144050598,0.0,True,True,496
R4_LHS_03,physics,V40_B_E3_C6_1T,S10,velocity,X,2.103994936369862,0.09991673605328841,0.09991673605328841,0.0,0.8630671501159668,0.0070780199021101,True,True,496
COMMON_B2,common,V40_B_E3_C6_1T,B2,displacement,X,1.4579022994949593,0.03330557868442947,0.03330557868442947,0.0,0.9785729646682739,0.0,True,True,496
R4_LHS_03,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.6566897957736981,0.06661115736885893,0.06661115736885893,0.0,0.969318151473999,0.0,True,True,496
R4_LHS_03,physics,V40_B_E3_C6_1T,S10,velocity,Y,1.827031604615805,0.09991673605328841,0.09991673605328841,0.0,0.9596248865127563,0.016105271875858307,True,True,496
COMMON_B2,common,V40_B_E3_C6_1T,B2,displacement,Y,1.0090631891372295,0.06661115736885893,0.06661115736885893,0.0,0.9933763742446899,0.0,True,True,496
R4_LHS_03,physics,V40_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.4818927108543493,0.06661115736885893,0.06661115736885893,0.0,0.9758243560791016,0.0,True,True,508
R4_LHS_03,physics,V40_B_E3_C6_1T,S10,velocity,Z,2.8168462648111783,0.06661115736885893,0.06661115736885893,0.0,0.9912123680114746,0.0,True,True,508
COMMON_B2,common,V40_B_E3_C6_1T,B2,displacement,Z,1.2651314144112098,0.06661115736885893,0.06661115736885893,0.0,0.98838871717453,0.0,True,True,508
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,3.1319498062473876,0.03330557868442947,0.03330557868442947,0.0,0.9663109183311462,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10,velocity,X,1.6493211082738701,0.09991673605328841,0.09991673605328841,0.0,0.8412663340568542,0.008074095472693443,True,True,496
COMMON_B2,common,V40_CPLUS_E3_C6_1T,B2,displacement,X,1.9689432048535873,0.03330557868442947,0.03330557868442947,0.0,0.9793444871902466,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,1.1048522771773481,0.06661115736885893,0.06661115736885893,0.0,0.9706130027770996,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10,velocity,Y,1.6716792876164106,0.09991673605328841,0.09991673605328841,0.0,0.9571917057037354,-0.023367250338196754,True,True,496
COMMON_B2,common,V40_CPLUS_E3_C6_1T,B2,displacement,Y,1.244891347652322,0.06661115736885893,0.06661115736885893,0.0,0.9936861991882324,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.5630754332406385,0.06661115736885893,0.06661115736885893,0.0,0.9850261807441711,0.0,True,True,508
R4_LHS_03,physics,V40_CPLUS_E3_C6_1T,S10,velocity,Z,2.858363096959842,0.06661115736885893,0.06661115736885893,0.0,0.9936937093734741,0.0,True,True,508
COMMON_B2,common,V40_CPLUS_E3_C6_1T,B2,displacement,Z,1.5900794403623684,0.06661115736885893,0.06661115736885893,0.0,0.9911125302314758,0.0,True,True,508
R4_LHS_03,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,X,2.4006850090416196,0.03330557868442947,0.03330557868442947,0.0,0.9838489890098572,0.0,True,True,496
R4_LHS_03,physics,V40_C_E3_C6_1T,S10,velocity,X,1.7992191748127815,0.09991673605328841,0.09991673605328841,0.0,0.860768735408783,0.03544756770133972,True,True,496
COMMON_B2,common,V40_C_E3_C6_1T,B2,displacement,X,1.344580417254409,0.03330557868442947,0.03330557868442947,0.0,0.9831629395484924,0.0,True,True,496
R4_LHS_03,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.7772643859509852,0.06661115736885893,0.06661115736885893,0.0,0.9858829379081726,0.0,True,True,496
R4_LHS_03,physics,V40_C_E3_C6_1T,S10,velocity,Y,1.6405898389936566,0.09991673605328841,0.09991673605328841,0.0,0.9584152698516846,0.019960129633545876,True,True,496
COMMON_B2,common,V40_C_E3_C6_1T,B2,displacement,Y,1.099069504400224,0.06661115736885893,0.06661115736885893,0.0,0.997665286064148,0.0,True,True,496
R4_LHS_03,physics,V40_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.5341639557827061,0.06661115736885893,0.06661115736885893,0.0,0.9952833652496338,0.0,True,True,508
R4_LHS_03,physics,V40_C_E3_C6_1T,S10,velocity,Z,2.7625888153015734,0.06661115736885893,0.06661115736885893,0.0,0.989372193813324,0.0,True,True,508
COMMON_B2,common,V40_C_E3_C6_1T,B2,displacement,Z,1.3853901529574983,0.06661115736885893,0.06661115736885893,0.0,0.9973026514053345,0.0,True,True,508
R4_LHS_03,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,X,2.158340182218531,0.03330557868442947,0.03330557868442947,0.0,0.9828033447265625,0.0,True,True,496
R4_LHS_03,physics,V52_A_E3_C6_1T,S10,velocity,X,2.074661577794765,0.09991673605328841,0.09991673605328841,0.0,0.9163786172866821,0.006208679173141718,True,True,496
COMMON_B2,common,V52_A_E3_C6_1T,B2,displacement,X,1.2264456429172435,0.03330557868442947,0.03330557868442947,0.0,0.9960314035415649,0.0,True,True,496
R4_LHS_03,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,Y,0.6192179089588352,0.06661115736885893,0.06661115736885893,0.0,0.9883177876472473,0.0,True,True,496
R4_LHS_03,physics,V52_A_E3_C6_1T,S10,velocity,Y,2.360938548948061,0.09991673605328841,0.09991673605328841,0.0,0.9764039516448975,-0.009414575062692165,True,True,496
COMMON_B2,common,V52_A_E3_C6_1T,B2,displacement,Y,1.0090179103574204,0.06661115736885893,0.06661115736885893,0.0,0.9987080693244934,0.0,True,True,496
R4_LHS_03,physics,V52_A_E3_C6_1T,S10_HYBRID,displacement,Z,0.47699337016569815,0.06661115736885893,0.06661115736885893,0.0,0.9931968450546265,0.0,True,True,508
R4_LHS_03,physics,V52_A_E3_C6_1T,S10,velocity,Z,3.0048480318628146,0.09991673605328841,0.09991673605328841,0.0,0.9950546622276306,-0.007806611247360706,True,True,508
COMMON_B2,common,V52_A_E3_C6_1T,B2,displacement,Z,1.1739717061532617,0.06661115736885893,0.06661115736885893,0.0,0.9992312788963318,0.0,True,True,508
R4_LHS_03,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,X,2.7051512734904186,0.03330557868442947,0.03330557868442947,0.0,0.9818915128707886,0.0,True,True,496
R4_LHS_03,physics,V52_B_E3_C6_1T,S10,velocity,X,1.6614852871858672,0.09991673605328841,0.09991673605328841,0.0,0.9357603788375854,0.018262119963765144,True,True,496
COMMON_B2,common,V52_B_E3_C6_1T,B2,displacement,X,1.8398392508153238,0.03330557868442947,0.03330557868442947,0.0,0.9922442436218262,0.0,True,True,496
R4_LHS_03,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,Y,0.6601016226038503,0.06661115736885893,0.06661115736885893,0.0,0.9910226464271545,0.0,True,True,496
R4_LHS_03,physics,V52_B_E3_C6_1T,S10,velocity,Y,1.276118349849753,0.09991673605328841,0.09991673605328841,0.0,0.9724166393280029,-0.007315014488995075,True,True,496
COMMON_B2,common,V52_B_E3_C6_1T,B2,displacement,Y,1.1064162416237107,0.06661115736885893,0.06661115736885893,0.0,0.992743968963623,0.0,True,True,496
R4_LHS_03,physics,V52_B_E3_C6_1T,S10_HYBRID,displacement,Z,0.3552745460461803,0.06661115736885893,0.06661115736885893,0.0,0.9951757192611694,0.0,True,True,508
R4_LHS_03,physics,V52_B_E3_C6_1T,S10,velocity,Z,2.384061926247569,0.09991673605328841,0.09991673605328841,0.0,0.9950604438781738,-0.004475050140172243,True,True,508
COMMON_B2,common,V52_B_E3_C6_1T,B2,displacement,Z,1.4535503440265896,0.06661115736885893,0.06661115736885893,0.0,0.9934326410293579,0.0,True,True,508
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,X,2.983388783993885,0.03330557868442947,0.03330557868442947,0.0,0.9827978610992432,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10,velocity,X,1.5202724223114,0.09991673605328841,0.13322231473771787,0.03330557868442946,0.9121037721633911,-0.022103551775217056,True,True,496
COMMON_B2,common,V52_CPLUS_E3_C6_1T,B2,displacement,X,1.619290194263318,0.03330557868442947,0.03330557868442947,0.0,0.9755395650863647,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Y,0.9057523211394376,0.06661115736885893,0.06661115736885893,0.0,0.9787429571151733,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10,velocity,Y,1.3505392107673575,0.13322231473771787,0.13322231473771787,0.0,0.9574273228645325,-0.011307025328278542,True,True,496
COMMON_B2,common,V52_CPLUS_E3_C6_1T,B2,displacement,Y,1.5158107127639042,0.06661115736885893,0.06661115736885893,0.0,0.9842947721481323,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10_HYBRID,displacement,Z,0.5954902382605702,0.06661115736885893,0.06661115736885893,0.0,0.9815545082092285,0.0,True,True,508
R4_LHS_03,physics,V52_CPLUS_E3_C6_1T,S10,velocity,Z,2.4325393264230954,0.09991673605328841,0.09991673605328841,0.0,0.9966534972190857,0.013909690082073212,True,True,508
COMMON_B2,common,V52_CPLUS_E3_C6_1T,B2,displacement,Z,1.8640605095730896,0.06661115736885893,0.06661115736885893,0.0,0.9904652237892151,0.0,True,True,508
R4_LHS_03,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,X,2.6778323602027543,0.03330557868442947,0.03330557868442947,0.0,0.978534460067749,0.0,True,True,496
R4_LHS_03,physics,V52_C_E3_C6_1T,S10,velocity,X,1.7474887734083824,0.09991673605328841,0.09991673605328841,0.0,0.9181076884269714,-0.008276536129415035,True,True,496
COMMON_B2,common,V52_C_E3_C6_1T,B2,displacement,X,1.4684045633896712,0.03330557868442947,0.03330557868442947,0.0,0.9708548784255981,0.0,True,True,496
R4_LHS_03,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,Y,0.7160288922778402,0.06661115736885893,0.06661115736885893,0.0,0.9793967008590698,0.0,True,True,496
R4_LHS_03,physics,V52_C_E3_C6_1T,S10,velocity,Y,1.559502776439635,0.09991673605328841,0.09991673605328841,0.0,0.965799868106842,-0.005640903487801552,True,True,496
COMMON_B2,common,V52_C_E3_C6_1T,B2,displacement,Y,1.2512861671396383,0.06661115736885893,0.06661115736885893,0.0,0.9766328930854797,0.0,True,True,496
R4_LHS_03,physics,V52_C_E3_C6_1T,S10_HYBRID,displacement,Z,0.49181464457941515,0.06661115736885893,0.06661115736885893,0.0,0.9865589141845703,0.0,True,True,508
R4_LHS_03,physics,V52_C_E3_C6_1T,S10,velocity,Z,2.614615770998689,0.09991673605328841,0.09991673605328841,0.0,0.9960992932319641,0.005502474959939718,True,True,508
COMMON_B2,common,V52_C_E3_C6_1T,B2,displacement,Z,1.547093919242337,0.06661115736885893,0.06661115736885893,0.0,0.9752338528633118,0.0,True,True,508
R4_LHS_03,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,X,1.6262956399890793,1.1990008326394608,1.1990008326394608,0.0,0.9999540448188782,0.00015281300875358284,True,True,496
R4_LHS_03,physics,V40_A_E4_C7_1T,S10,velocity,X,3.2755715124475318,0.09991673605328841,0.09991673605328841,0.0,0.8167035579681396,0.017450211569666862,True,True,496
COMMON_B2,common,V40_A_E4_C7_1T,B2,displacement,X,1.9350664912386977,1.1990008326394608,1.1990008326394608,0.0,0.9999774694442749,1.1511078810144681e-05,True,True,496
R4_LHS_03,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,Y,0.5297593183521874,0.06661115736885893,0.06661115736885893,0.0,0.9714653491973877,0.0,True,True,496
R4_LHS_03,physics,V40_A_E4_C7_1T,S10,velocity,Y,1.7234427697938453,0.06661115736885893,0.09991673605328841,0.033305578684429474,0.9108266234397888,0.0,True,True,496
COMMON_B2,common,V40_A_E4_C7_1T,B2,displacement,Y,0.970280546658393,0.06661115736885893,0.06661115736885893,0.0,0.9516881704330444,0.0,True,True,496
R4_LHS_03,physics,V40_A_E4_C7_1T,S10_HYBRID,displacement,Z,0.402326049222121,0.06661115736885893,0.06661115736885893,0.0,0.9754310846328735,0.0,True,True,508
R4_LHS_03,physics,V40_A_E4_C7_1T,S10,velocity,Z,2.8375250965509515,0.06661115736885893,0.06661115736885893,0.0,0.990698516368866,0.0,True,True,508
COMMON_B2,common,V40_A_E4_C7_1T,B2,displacement,Z,1.0619662670410335,0.06661115736885893,0.03330557868442947,0.03330557868442947,0.9294367432594299,0.0,True,True,508
R4_LHS_03,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,X,1.5635712700479456,1.1990008326394608,1.1990008326394608,0.0,0.9999193549156189,-0.0003913842374458909,True,True,496
R4_LHS_03,physics,V40_B_E4_C7_1T,S10,velocity,X,3.3110217645842934,1.9650291423813386,0.09991673605328841,1.8651124063280502,0.7163246870040894,0.8886789679527283,True,True,496
COMMON_B2,common,V40_B_E4_C7_1T,B2,displacement,X,1.8730160966029887,1.1990008326394608,1.1990008326394608,0.0,0.9999668002128601,-3.340857438161038e-05,True,True,496
R4_LHS_03,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,Y,0.6956468231127239,0.06661115736885893,0.06661115736885893,0.0,0.9856956601142883,0.0,True,True,496
R4_LHS_03,physics,V40_B_E4_C7_1T,S10,velocity,Y,1.5339444537771019,0.09991673605328841,0.09991673605328841,0.0,0.9594104886054993,0.008650029078125954,True,True,496
COMMON_B2,common,V40_B_E4_C7_1T,B2,displacement,Y,0.9910718797689557,0.06661115736885893,0.06661115736885893,0.0,0.9899121522903442,0.0,True,True,496
R4_LHS_03,physics,V40_B_E4_C7_1T,S10_HYBRID,displacement,Z,0.520754241821749,0.06661115736885893,0.06661115736885893,0.0,0.9953188896179199,0.0,True,True,508
R4_LHS_03,physics,V40_B_E4_C7_1T,S10,velocity,Z,2.7901131890661635,0.06661115736885893,0.06661115736885893,0.0,0.9918804168701172,0.0,True,True,508
COMMON_B2,common,V40_B_E4_C7_1T,B2,displacement,Z,1.265099531068355,0.06661115736885893,0.06661115736885893,0.0,0.9800576567649841,0.0,True,True,508
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,X,1.683787434686641,1.1990008326394608,1.1990008326394608,0.0,0.9998556971549988,-0.00032461408409290016,True,True,496
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10,velocity,X,2.3611090471062375,0.09991673605328841,0.09991673605328841,0.0,0.8723316192626953,0.05058106407523155,True,True,496
COMMON_B2,common,V40_CPLUS_E4_C7_1T,B2,displacement,X,1.951261151918561,1.1990008326394608,1.1990008326394608,0.0,0.9999249577522278,0.0004148815933149308,True,True,496
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Y,1.0312344105331972,0.06661115736885893,0.06661115736885893,0.0,0.9831985831260681,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10,velocity,Y,1.272453139023771,0.09991673605328841,0.09991673605328841,0.0,0.9610259532928467,0.022728826850652695,True,True,496
COMMON_B2,common,V40_CPLUS_E4_C7_1T,B2,displacement,Y,1.3225277910216569,0.06661115736885893,0.06661115736885893,0.0,0.997931718826294,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10_HYBRID,displacement,Z,0.6899611757711495,0.06661115736885893,0.06661115736885893,0.0,0.9924516677856445,0.0,True,True,508
R4_LHS_03,physics,V40_CPLUS_E4_C7_1T,S10,velocity,Z,2.6099538466760857,0.06661115736885893,0.06661115736885893,0.0,0.989640474319458,0.0,True,True,508
COMMON_B2,common,V40_CPLUS_E4_C7_1T,B2,displacement,Z,1.6976868333679909,0.06661115736885893,0.06661115736885893,0.0,0.9955742359161377,0.0,True,True,508
R4_LHS_03,physics,V40_C_E4_C7_1T,S10_HYBRID,displacement,X,1.7191543688799589,1.1990008326394608,1.1990008326394608,0.0,0.9998959302902222,0.00011402747622923926,True,True,496
R4_LHS_03,physics,V40_C_E4_C7_1T,S10,velocity,X,2.5043966562976463,0.09991673605328841,0.09991673605328841,0.0,0.8579325079917908,0.03723153844475746,True,True,496
